ItemID,CategoryNameAr,CategoryNameEn,SubCategoryNameAr,SubCategoryNameEn,SubSubCategoryNameAr,SubSubCategoryNameEn,BrandName,Price,NameAr,NameEn,BarCode,DescriptionTextAr,DescriptionTextEn,KeyFeaturesEn,HowtoUseEn,isVisible,imageUrl
37994,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,24.95,بييررينيه كريم اساس سكين بالانس 21,PIERRERENE FOUNDATION SKIN BALANCE COVER_21,3.70E+12,كريم أساس عالي الأداء يوفر تغطية كاملة ولمسة نهائية مطفية طبيعية. مثالي لتوحيد لون البشرة وإخفاء الشوائب.  المميزات الأساسية:  تغطية كاملة بلمسة نهائية مطفية. تركيبة تدوم طويلًا. مناسب لجميع أنواع البشرة. طريقة الاستخدام: ضعيه على بشرة نظيفة ومرطبة باستخدام فرشاة أو إسفنجة أو أصابعك. امزجي جيدًا.,"Experience flawless, all-day coverage with Pierre Rene's Pierrerene Foundation Skin Balance Cover_21. This innovative, long-wear foundation is infused with nourishing ingredients like hyaluronic acid and vitamin E, providing a natural, semi-matte finish that won't cake or settle into fine lines. Its unique formula adapts to your skin tone, offering buildable coverage from light to full. Say goodbye to mask-like foundations; Cover_21 lets your skin breathe while delivering superior performance, even in humid conditions.","1. Adaptive skin tone matching for seamless finish
2. Buildable coverage from light to full
3. Semi-matte finish that won't cake or settle into fine lines
4. Infused with hyaluronic acid and vitamin E for nourishing skincare benefits
5. Long-wear formula that withstands humidity and lasts all day","Apply a small amount of Pierrerene Foundation Skin Balance Cover_21 onto the back of your hand. Using a damp beauty sponge or foundation brush, blend evenly across your face for natural, buildable coverage. Set with powder for all-day wear.",1,https://d3slxmaa2mql88.cloudfront.net/37994.jpg
37995,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,24.95,بييررينيه كريم اساس سكين بالانس 22,PIERRERENE FOUNDATION SKIN BALANCE COVER_22,3.70E+12,,"Experience flawless, all-day coverage with Pierre Rene's Skin Balance Cover Foundation in shade 22. This long-wearing, medium-to-full coverage foundation is infused with nourishing ingredients like Vitamin E and Jojoba Oil to keep your skin balanced and healthy-looking. Its innovative formula adapts to your skin tone throughout the day, ensuring a natural, seamless finish that never cakes or settles into fine lines.","1. Medium-to-full coverage with a natural, seamless finish
2. Adaptive formula that matches your skin tone throughout the day
3. Enriched with Vitamin E and Jojoba Oil to nourish and balance the skin
4. Long-wearing and transfer-resistant for all-day confidence
5. Cruelty-free and suitable for all skin types","Apply Pierre Rene's Skin Balance Cover Foundation using a damp beauty sponge or foundation brush for effortless blending. Start from the center of your face and blend outwards for a smooth, even finish.",1,https://d3slxmaa2mql88.cloudfront.net/37995.jpg
37996,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,24.95,بييررينيه كريم اساس سكين بالانس 23,PIERRERENE FOUNDATION SKIN BALANCE COVER_23,3.70E+12,فاونديشن متوسط إلى كامل التغطية يعمل على توحيد لون البشرة ويمنح لمسة نهائية غير لامعة وطبيعية.  المميزات الرئيسية: تغطية تدوم طويلًا وقابلة للبناء. لمسة نهائية غير لامعة خالية من اللمعان. مناسب لجميع أنواع البشرة. طريقة الاستخدام: ضع المنتج بالتساوي على البشرة باستخدام فرشاة أو إسفنجة أو أطراف الأصابع. امزجه للحصول على لمسة نهائية خالية من العيوب.,"Experience flawless, all-day coverage with Pierre Rene's Skin Balance Foundation Cover_23. This waterproof foundation adapts seamlessly to your skin structure, restoring its natural shine and elasticity. Unlike competitors like MAC Studio Fix Fluid or Estée Lauder Double Wear Stay-in-Place Makeup that can feel heavy, Cover_23 offers a lightweight, nude finish that conceals all imperfections without the cakey effect. Embrace your natural beauty with this versatile foundation that's perfect for every skin type.","1. Waterproof formula for long-lasting, smudge-free wear
2. Adapts to skin structure for personalized, seamless coverage
3. Lightweight, nude finish that conceals imperfections without feeling heavy
4. Suitable for all skin types and tones
5. Cruelty-free and vegan-friendly","Apply Pierre Rene Skin Balance Foundation Cover_23 directly onto your face using a damp sponge or foundation brush. Blend well, ensuring even coverage and a natural finish. Set with powder for all-day wear.",1,https://d3slxmaa2mql88.cloudfront.net/37996.jpg
37997,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,24.95,بييررينيه كريم اساس سكين بالانس 24,PIERRERENE FOUNDATION SKIN BALANCE COVER_24,3.70E+12,"احصلي على بشرة مثالية مع كريم الأساس بيير رينيه سكين بالانس كوفر - الدرجة 24، المصمم لتوفير تغطية كاملة ولمسة نهائية طبيعية تدوم طويلاً. يناسب جميع أنواع البشرة ويعزز جمالك الطبيعي مع توفير راحة فائقة.  المميزات الأساسية:  تغطية كاملة: يخفي العيوب، الاحمرار، وتفاوت لون البشرة بفعالية. لمسة نهائية طبيعية: يمنحك مظهرًا ناعمًا غير لامع مع إحساس خفيف على البشرة. تركيبة طويلة الأمد: يحافظ على مكياجك منتعشًا وثابتًا طوال اليوم. خصائص مرطبة: يحافظ على ترطيب بشرتك وراحتها. الدرجة 24: مناسبة للبشرة المتوسطة إلى الداكنة ذات الدرجات الدافئة.","Experience flawless, all-day coverage with Pierre Rene's Skin Balance Cover_24 Foundation. This versatile formula offers full coverage, effectively concealing imperfections and evening out skin tone. Its lightweight texture provides a smooth, matte finish that's perfect for all skin types, while the innovative Skin Balancing Complex helps regulate sebum production and maintain your skin's natural balance","1. Full Coverage: Effectively conceals imperfections, redness, and uneven skin tone
2. Natural Finish: Provides a smooth, matte look with a lightweight feel
3. Skin Balancing Complex: Helps regulate sebum production for balanced, healthy-looking skin
4. All-Day Wear: Offers long-lasting coverage that stays put even in hot or humid conditions
5. Cruelty-Free & Vegan: Formulated without animal-derived ingredients and never tested on animals","Apply Pierre Rene Foundation Skin Balance Cover_24 directly onto your skin or mix it with your favorite moisturizer or primer. Use a damp beauty sponge, foundation brush, or your fingertips to blend evenly for a flawless finish.",1,https://d3slxmaa2mql88.cloudfront.net/37997.jpg
37998,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,24.95,بييررينيه كريم اساس سكين بالانس 26,PIERRERENE FOUNDATION SKIN BALANCE COVER_26,3.70E+12,,"Experience flawless, all-day coverage with Pierre Rene's Skin Balance Cover_26 Foundation. This long-wearing, medium-to-full coverage formula is infused with nourishing ingredients like hyaluronic acid and vitamin E, providing a natural, semi-matte finish that won't cake or settle into fine lines. Ideal for normal to oily skin types, this foundation offers buildable coverage with a lightweight feel. Unlike competitors like Estée Lauder's Double Wear Stay-in-Place Makeup or MAC Studio Fix Fluid, Cover_26 provides superior comfort and hydration without compromising on longevity.","1. Medium-to-full coverage with a natural finish
2. Infused with hyaluronic acid and vitamin E for hydration and nourishment
3. Long-wearing formula that won't cake or settle into fine lines
4. Ideal for normal to oily skin types
5. Buildable coverage with a lightweight feel","Apply Pierre Rene Skin Balance Cover_26 Foundation using your fingertips or a damp beauty sponge for seamless application. Start from the center of your face, blending outwards towards the jawline and hairline. Set with powder for all-day wear.",1,https://d3slxmaa2mql88.cloudfront.net/37998.jpg
37999,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,19,PIERRERENE FOUNDATION SKIN BALANCE COVER_25,PIERRERENE FOUNDATION SKIN BALANCE COVER_25,3.70E+12,,"Experience flawless, all-day coverage with Pierre Rene's Skin Balance Cover Foundation in shade _25. This long-wearing, medium-to-full coverage foundation is infused with nourishing ingredients like Vitamin E and Jojoba Oil to keep your skin hydrated and healthy-looking. Its innovative formula adapts to your skin tone for a natural, seamless finish that lasts all day. Perfect for those seeking an alternative to popular foundations like Estée Lauder's Double Wear or MAC Studio Fix Fluid.","1. Medium-to-full coverage with a natural finish
2. Long-wearing formula that lasts all day
3. Infused with Vitamin E and Jojoba Oil for hydration
4. Adaptive color technology matches your skin tone perfectly
5. Cruelty-free and suitable for all skin types","Apply foundation directly onto skin using fingertips, a sponge, or a brush. Blend well for even coverage. Set with powder for longer wear.",1,https://d3slxmaa2mql88.cloudfront.net/37999.jpg
38001,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,21,بييررينيه كريم اساس سكين بالانس 28,PIERRERENE FOUNDATION SKIN BALANCE COVER_28,3.70E+12,,"Experience flawless, all-day coverage with PIERRE RENE's PIERRERENE FOUNDATION SKIN BALANCE COVER_28, a cult favorite among beauty enthusiasts seeking a natural yet polished finish. This long-wearing, medium-to-full coverage foundation is infused with nourishing ingredients like hyaluronic acid and vitamin E, providing hydration while minimizing the appearance of pores and fine lines. Unlike its competitors, such as Estée Lauder's Double Wear Stay-in-Place Makeup or MAC Studio Fix Fluid, PIERRERENE COVER_28 offers a more lightweight feel without compromising on longevity. Its innovative formula adapts to your skin tone throughout the day, ensuring a seamless, undetectable finish that looks like your own skin.","1. Medium-to-full coverage with a natural, skin-like finish
2. Infused with hyaluronic acid and vitamin E for hydration and nourishment
3. Innovative formula adapts to your skin tone throughout the day
4. Lightweight yet long-wearing, outperforming competitors like Estée Lauder's Double Wear and MAC Studio Fix Fluid
5. Available in 28 shades to suit a wide range of skin tones","Apply PIERRERENE FOUNDATION SKIN BALANCE COVER_28 using your fingertips or a damp beauty sponge for effortless blending. Start from the center of your face and blend outwards for a flawless, airbrushed finish. Set with powder for all-day wear.",1,https://d3slxmaa2mql88.cloudfront.net/38001.jpg
38002,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,19,PIERRERENE FOUNDATION SKIN BALANCE COVER_29,PIERRERENE FOUNDATION SKIN BALANCE COVER_29,3.70E+12,,"Experience flawless, all-day coverage with Pierre Rene's Skin Balance Cover Foundation in Shade 29. This long-wearing, medium-to-full coverage foundation is infused with nourishing ingredients like Vitamin E and Hyaluronic Acid to keep your skin hydrated and healthy-looking. Ideal for normal to dry skin types, this foundation offers a natural, semi-matte finish that's perfect for everyday wear.","1. Medium-to-full coverage with a natural, semi-matte finish
2. Infused with Vitamin E and Hyaluronic Acid for skin hydration
3. Ideal for normal to dry skin types
4. Long-wearing formula that lasts all day
5. Cruelty-free and suitable for vegans",Apply Pierre Rene Foundation Skin Balance Cover_29 using a damp beauty sponge or foundation brush for seamless application. Start from the center of your face and blend outwards for even coverage.,1,https://d3slxmaa2mql88.cloudfront.net/38002.jpg
38010,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,24.95,بييررينيه كريم اساس مع وقاية15 من الشمس 03 نود,PIERRERENE ADVANCED LIFT FLUID FOUNDATION SPF 15_03 NUDE,3.70E+12,كريم أساس بخاصية شد البشرة يوفر تغطية متوسطة ولمسة مشرقة مع حماية SPF 15 لإطلالة شابة ومشرقة. المزايا الرئيسية: • تأثير شد: يقلل من ظهور الخطوط الدقيقة ويشد البشرة. • SPF 15: يحمي البشرة من أضرار أشعة الشمس. • درجة Nude طبيعية: تمنح البشرة توهجاً طبيعياً. ,"Experience the perfect canvas with Pierre Rene's Advanced Lift Fluid Foundation SPF 15 in shade Nude. This innovative formula combines skincare and makeup, offering a flawless, natural finish that lasts all day. Infused with hyaluronic acid for hydration and anti-aging benefits, it's like giving your skin a boost of moisture while you wear it. Unlike competitors like Estée Lauder Double Wear Stay-in-Place Makeup or MAC Studio Fix Fluid SPF 15, Pierre Rene's fluid foundation provides medium to full coverage with a lightweight feel.","1. Medium to Full Coverage: Conceals imperfections while maintaining a natural, skin-like finish.
2. Hydrating Formula: Infused with hyaluronic acid for continuous moisture and anti-aging benefits.
3. SPF 15 Protection: Offers broad-spectrum sun protection to shield your skin from UV damage.
4. Long-Wearing: Provides all-day wear without settling into fine lines or becoming cakey.
5. Shade Nude: Universally flattering shade that adapts to various skin tones, creating a seamless, undetectable finish.",Apply 2-3 pumps onto the back of your hand and blend using a damp beauty sponge or foundation brush for seamless application. Set with powder for all-day wear.,1,https://d3slxmaa2mql88.cloudfront.net/38010.jpg
38011,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,24.95,بييررينيه كريم اساس مع وقاية15 من الشمس 04 بيج فاتح,PIERRERENE ADVANCED LIFT FLUID FOUNDATION SPF 15_04 LIGHT BEIGE,3.70E+12,"استمتعي بمزيج مثالي من العناية بالبشرة والمكياج مع كريم الأساس بيير رينيه أدفانسد ليفت فلويد SPF 15 - الدرجة 04 لايت بيج. يقدم هذا الأساس تغطية متوسطة مع لمسة شبابية وفوائد مضادة لعلامات التقدم في السن، ليمنحك إطلالة مشرقة وخالية من العيوب.  المميزات الأساسية:  تركيبة مضادة للشيخوخة: غني بخصائص شد البشرة لتحسين مرونتها وتقليل ظهور الخطوط الدقيقة. تغطية متوسطة: يوفر لمسة طبيعية مع توحيد لون البشرة وإخفاء العيوب. ملمس خفيف: يمنحك إحساسًا بالراحة مع مظهر ناعم على البشرة. حماية SPF 15: يحمي بشرتك من الأشعة فوق البنفسجية الضارة، مما يساعد على الوقاية من الشيخوخة المبكرة. الدرجة 04 لايت بيج: مثالية للبشرة الفاتحة إلى الفاتحة جدًا ذات الدرجات المحايدة.","Experience the perfect canvas with Pierre Rene's Pierrerene Advanced Lift Fluid Foundation SPF 15 in Light Beige. This innovative formula combines skincare and makeup, offering a flawless, natural finish that lasts all day. Enriched with hyaluronic acid for hydration and anti-aging benefits, it provides medium coverage while minimizing the appearance of fine lines and wrinkles.","1. Medium coverage with a natural, semi-matte finish
2. Enriched with hyaluronic acid for hydration and anti-aging benefits
3. SPF 15 protection to shield skin from UV damage
4. Suitable for all skin types, including sensitive skin
5. Cruelty-free and formulated without parabens or fragrance","Apply Pierrerene Advanced Lift Fluid Foundation SPF 15 using a damp beauty sponge or foundation brush, blending well into the skin. For best results, use after applying Pierre Rene's primer and set with their setting powder.",1,https://d3slxmaa2mql88.cloudfront.net/38011.jpg
38012,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم اساس,FOUNDATION,PIERRE RENE,24.95,بييررينيه كريم اساس مع وقاية15 من الشمس 05 ناتيورال,PIERRERENE ADVANCED LIFT FLUID FOUNDATION SPF 15_05 NATURAL,3.70E+12,,"Experience the perfect blend of skincare and makeup with Pierre Rene's Advanced Lift Fluid Foundation SPF 15_05 Natural. This innovative, lightweight formula offers medium coverage while providing broad-spectrum sun protection. Infused with natural ingredients like Aloe Vera and Jojoba Oil, it hydrates and nourishes your skin, creating a flawless, radiant finish that lasts all day.","1. Medium coverage with buildable formula
2. Broad-spectrum SPF 15 sun protection
3. Natural ingredients: Aloe Vera and Jojoba Oil for hydration and nourishment
4. Lightweight, non-greasy texture that blends seamlessly into skin
5. Suitable for all skin types; ideal for normal to dry skin","Apply Pierre Rene's Advanced Lift Fluid Foundation SPF 15_05 Natural using the provided pump applicator. Dispense one to two pumps onto the back of your hand and blend evenly onto your face using a damp beauty sponge or foundation brush for a seamless, natural-looking finish.",1,https://d3slxmaa2mql88.cloudfront.net/38012.jpg
38013,مكياج,MAKEUP,مكياج العيون,EYE MAKEUP,تضليل العيون,EYESHADOW,PIERRE RENE,5,بييررينيه  برايمر ظلال عيون,PIERRERENE EYESHADOW PRIMER WHITE,3.70E+12,,"Experience flawless eyeshadow application with Pierre René's Pierrerene Eyeshadow Primer White. This versatile, long-lasting primer creates a smooth canvas for vibrant colors and improved staying power. Its lightweight formula is perfect for all skin types, providing a matte finish that blurs imperfections and enhances your makeup's longevity","1. **Color-Neutral**: Universally compatible with all eyeshadow shades
2. **Long-Lasting**: Ensures vibrant colors and improved staying power throughout the day
3. **Matte Finish**: Blurs imperfections and creates a smooth canvas for makeup application
4. **Cruelty-Free & Vegan**: Free from animal-derived ingredients, aligning with ethical beauty standards
5. **Suitable for All Skin Types**: Lightweight formula that works well on dry, oily, combination, and sensitive skin","Apply a small amount of Pierrerene Eyeshadow Primer White onto the back of your hand or directly onto your eyelids. Using a brush or fingertips, gently blend until fully absorbed into the skin for optimal results.",1,https://d3slxmaa2mql88.cloudfront.net/38013.jpg
38014,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم برايمر & بايس,BASE AND PRIMER,PIERRE RENE,22.95,بييررينيه بايس شفاف,PIERRERENE MAKE UP BASE SMOOTHING TRANSPARENT,3.70E+12,قاعدة مكياج شفافة تعمل على تحضير البشرة قبل وضع كريم الأساس من خلال تقليل مظهر المسام والخطوط الدقيقة. تمنح البشرة لمسة نهائية مخملية وتضمن ثبات المكياج لفترة طويلة.  المميزات الأساسية:  تركيبة شفافة تناسب جميع ألوان البشرة. تنعم البشرة وتقلل من مظهر المسام والخطوط الدقيقة. تخلق قاعدة ناعمة ومتساوية لتطبيق كريم الأساس. تطيل من مدة ثبات المكياج. طريقة الاستخدام: ضعي كمية صغيرة على بشرة نظيفة ومرطبة باستخدام أصابعك أو فرشاة. ركزي على المناطق التي تحتوي على مسام بارزة أو ملمس غير متساوٍ. تابعي بوضع كريم الأساس. ,"Experience a flawless canvas with Pierre René's PIERRERENE MAKE UP BASE SMOOTHING TRANSPARENT, your secret to a perfect makeup application. This professional-grade primer creates an even, smooth surface for seamless foundation blending. Like its competitors, the Fenty Beauty Pro Filt'r Instant Retouch Primer and the Too Faced Hangover Replenishing Face Primer, it's designed to minimize pores and fine lines, but Pierre René stands out with its light-reflecting particles that leave your skin looking fresh and radiant","1. Smooths out skin texture, minimizing the appearance of pores and fine lines
2. Contains light-reflecting particles for a fresh, radiant complexion
3. Moisturizing ingredients help maintain optimal skin hydration
4. Creates an even surface for seamless foundation application
5. Suitable for all skin types","Apply a small amount of PIERRERENE MAKE UP BASE SMOOTHING TRANSPARENT onto clean, dry skin using your fingertips or a makeup brush. Blend evenly across your face, allowing it to set for a few moments before applying your foundation.",1,https://d3slxmaa2mql88.cloudfront.net/38014.jpg
38015,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كريم برايمر & بايس,BASE AND PRIMER,PIERRE RENE,22.95,بييررينيه بايس وردي,PIERRERENE MAKE UP BASE ILLUMINATING LIGHT ROSE,3.70E+12,قاعدة مكياج بلون وردي فاتح تضفي إشراقة على البشرة الباهتة. تمنح لمسة نهائية مضيئة مثالية للبشرة المتعبة.  المميزات الأساسية:  لون وردي فاتح يضيف توهجًا طبيعيًا. تركيبة مرطبة وخفيفة الوزن. تنعم ملمس البشرة وتعزز إشراقتها. مثالية للحصول على إطلالة مكياج مضيئة. طريقة الاستخدام: ضعيها بالتساوي على الوجه بعد استخدام المرطب باستخدام أصابعك أو فرشاة. استخدميها بمفردها لإشراقة طبيعية أو تحت كريم الأساس لإضفاء مزيد من الإشراق. ,"Experience the radiant glow of Pierre Rene's PIERRERENE MAKE UP BASE ILLUMINATING LIGHT ROSE, a revolutionary primer that transforms your skin into a canvas of light. Infused with light-reflecting particles, this illuminating base creates a fresh, smooth, and flawless finish, making it an essential step in your beauty routine. Unlike competitors like Hean's Brightener of Foundation Smart Drops or I Heart Revolution's Disney Fairytale Jelly Eye Shimmer, Pierre Rene's primer is specifically designed to create a perfect base for foundation application.","1. Light-reflecting particles for a radiant, fresh glow
2. Smoothens skin texture, facilitating flawless foundation application
3. Cruelty-free and suitable for all skin types
4. Compact packaging with a convenient screw-on lid for easy portability
5. Suitable as an illuminating base or worn alone for a natural, dewy finish","Apply PIERRERENE MAKE UP BASE ILLUMINATING LIGHT ROSE evenly onto your face after moisturizing and before applying foundation. Blend well using your fingertips or a makeup brush for an even, glowing finish.",1,https://d3slxmaa2mql88.cloudfront.net/38015.jpg
38016,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كونسيلر,CONCEALER,PIERRE RENE,19,PIERRERENE CAMOUFLAGE_01,PIERRERENE CAMOUFLAGE_01,3.70E+12,,"Experience the ultimate in concealment with PIERRE RENE's PIERRERENE CAMOUFLAGE_01, a high-coverage, long-wearing foundation praised for its natural finish and wide shade range. Unlike competitors like Estée Lauder Double Wear Stay-in-Place Makeup or MAC Studio Fix Fluid, PIERRERENE CAMOUFLAGE_01 offers superior blendability and a lightweight feel that won't cake or settle into fine lines. Embrace the trend of 'no-makeup makeup' with this innovative formula that combines skincare benefits with flawless coverage.","1. **High Coverage, Natural Finish**: Conceals imperfections while maintaining a natural, undetectable appearance.
2. **Long-Wearing**: Provides all-day wear without fading or breaking down throughout the day.
3. **Wide Shade Range**: Offers 40 shades to match diverse skin tones and undertones.
4. **Blendable & Lightweight**: Glides onto skin effortlessly, blending seamlessly for a comfortable, non-caking wear.
5. **Skincare Benefits**: Infused with nourishing ingredients like hyaluronic acid and vitamin E to improve skin over time.","Apply PIERRERENE CAMOUFLAGE_01 using a damp beauty sponge for seamless, airbrush-like results. For best performance, prep skin with PIERRE RENE's Hydrating Primer.",1,https://d3slxmaa2mql88.cloudfront.net/38016.jpg
38017,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كونسيلر,CONCEALER,PIERRE RENE,19,PIERRERENE CAMOUFLAGE_02,PIERRERENE CAMOUFLAGE_02,3.70E+12,,"Experience the power of flawless coverage with Pierre Rene's PIERRERENE CAMOUFLAGE_02, a high-coverage, long-wearing foundation that seamlessly blends into your skin for a natural, airbrushed finish. This innovative formula is infused with hydrating ingredients and offers broad-spectrum SPF 30 sun protection, making it perfect for all-day wear. Unlike competitors like Estée Lauder's Double Wear Stay-in-Place Makeup or MAC Studio Fix Fluid, PIERRERENE CAMOUFLAGE_02 provides superior coverage in a lightweight, non-cakey texture that won't settle into fine lines or pores.","1. High-coverage, natural finish that lasts all day
2. Infused with hydrating ingredients for a comfortable wear
3. Broad-spectrum SPF 30 sun protection
4. Non-cakey, lightweight texture that won't settle into fine lines or pores
5. Available in a wide range of shades to suit diverse skin tones","Apply PIERRERENE CAMOUFLAGE_02 using the Pierre Rene Foundation Brush for seamless application and blend well. For best results, use after applying your moisturizer and primer.",1,https://d3slxmaa2mql88.cloudfront.net/38017.jpg
38018,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كونسيلر,CONCEALER,PIERRE RENE,19,PIERRERENE CAMOUFLAGE_03,PIERRERENE CAMOUFLAGE_03,3.70E+12,,"Experience the power of flawless coverage with Pierre Rene's PIERRERENE CAMOUFLAGE_03, a high-coverage, long-wearing foundation that seamlessly blends into your skin for a natural, airbrushed finish. This innovative formula is infused with hydrating ingredients and offers buildable coverage to suit every need. Unlike competitors like Estée Lauder's Double Wear Stay-in-Place Makeup or MAC Studio Fix Fluid, PIERRERENE CAMOUFLAGE_03 provides superior comfort and flexibility throughout the day.","1. **High Coverage & Buildable**: Offers medium to full coverage that can be built up without looking cakey
2. **Long-Wearing**: Provides all-day wear with minimal touch-ups required
3. **Hydrating Formula**: Infused with hydrating ingredients for comfortable, non-drying wear
4. **Natural Finish**: Blends seamlessly into skin for a natural, airbrushed look
5. **Shades for All Skin Tones**: Available in a wide range of shades to suit diverse skin tones","Apply a small amount of PIERRERENE CAMOUFLAGE_03 onto your face using your fingertips or a foundation brush. Blend well for even coverage, focusing on areas where you need more concealment. For best results, use after applying moisturizer and primer.",1,https://d3slxmaa2mql88.cloudfront.net/38018.jpg
38019,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كونسيلر,CONCEALER,PIERRE RENE,18.95,PIERRERENE CONTOUR CONCEALER_01,PIERRERENE CONTOUR CONCEALER_01,3.70E+12,"احصلي على بشرة مثالية مع كونتور كونسيلر من بيير رينيه - الدرجة 01، كونسيلر متعدد الاستخدامات عالي التصبغ مصمم لإخفاء العيوب وتعزيز جمالك الطبيعي. مثالي للتحديد والإضاءة، يوفر هذا المنتج تغطية مثالية ولمسة نهائية ناعمة.  المميزات الأساسية:  تغطية كاملة: يخفي الهالات السوداء، العيوب، والاحمرار بفعالية. صيغة متعددة الاستخدام: يمكن استخدامه ككونسيلر، للتحديد أو للإضاءة. ملمس خفيف: يمتزج بسهولة مع البشرة دون أن يتكتل. ثبات طويل الأمد: يحافظ على إطلالتك منتعشة وخالية من التشققات طوال اليوم. الدرجة 01: مثالية للبشرة الفاتحة أو لتفتيح مناطق محددة.","Experience flawless, natural-looking contouring with Pierre Rene's PIERRERENE CONTOUR CONCEALER_01. This versatile cream concealer offers superior coverage and blendability, perfect for creating shadows or highlighting features. Enriched with nourishing ingredients like Vitamin E and Jojoba Oil, it glides on smoothly, leaving your skin feeling soft and hydrated. Ideal for all skin types, this creamy formula is a must-have for beauty enthusiasts seeking a seamless, long-lasting finish.","1. Creamy formula for effortless blendability
2. Superior coverage to conceal imperfections
3. Enriched with Vitamin E and Jojoba Oil for nourishing skin
4. Suitable for all skin types, including sensitive skin
5. Long-lasting finish that resists creasing","Apply PIERRERENE CONTOUR CONCEALER_01 directly onto the skin using your fingertips or a brush, blending gently in circular motions. For best results, use after foundation and before setting powder.",1,https://d3slxmaa2mql88.cloudfront.net/38019.jpg
38020,مكياج,MAKEUP,مكياج الوجه,FACE MAKEUP,كونسيلر,CONCEALER,PIERRE RENE,18.95,بييررينيه كونسيلر كونتور 02,PIERRERENE CONTOUR CONCEALER_02,3.70E+12,"كونسيلر كريمي مثالي لتحديد ملامح الوجه وإخفاء الشوائب بلمسة نهائية طبيعية.  المميزات الأساسية:  تركيبة كريمية وسهلة الدمج. تركيبة تدوم طويلًا. مثالي للتحديد والإضاءة. طريقة الاستخدام: ضعيه على المناطق التي ترغبين في تحديدها أو إخفائها، ثم امزجي باستخدام فرشاة أو إسفنجة. ","Experience flawless, long-lasting coverage with Pierre Rene's PIERRERENE CONTOUR CONCEALER_02, a highly pigmented concealer that effectively reduces dark circles and masks imperfections. This lightweight formula offers medium coverage and a radiant finish, blending seamlessly to even out skin tone. Unlike competitors like Paese Run For Cover Full Cover Concealer which can emphasize skin texture, PIERRERENE CONTOUR CONCEALER_02 glides on effortlessly for a smooth, natural look. With SPF 50, it provides superior sun protection, making it an ideal choice for all-day wear.","1. Highly pigmented formula effectively reduces dark circles
2. Lightweight texture with medium coverage and radiant finish
3. Blends seamlessly for a smooth, natural look
4. SPF 50 sun protection for superior all-day wear
5. Cruelty-free and suitable for all skin types","Apply PIERRERENE CONTOUR CONCEALER_02 directly onto the skin using your fingertips or a concealer brush, gently patting and blending until fully absorbed. For best results, use after applying foundation and set with powder.",1,https://d3slxmaa2mql88.cloudfront.net/38020.jpg
